Date/Time collected,E-mail,Internet,Location,Phone,Provider,Reports,Source,Status,TV,Total Blackout,Wi-fi
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"San Antonio, TX",44.35%,Sprint,251,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Chicago, IL",44.35%,Sprint,191,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Dallas, TX",44.35%,Sprint,148,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Washington, D.C., DC",44.35%,Sprint,130,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Atlanta, GA",44.35%,Sprint,96,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Los Angeles, CA",44.35%,Sprint,85,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Detroit, MI",44.35%,Sprint,80,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Orlando, FL",44.35%,Sprint,74,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Brooklyn, NY",44.35%,Sprint,68,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Nashville, TN",44.35%,Sprint,66,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"St. Louis, MO",44.35%,Sprint,65,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Denver, CO",44.35%,Sprint,64,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"New York City, NY",44.35%,Sprint,56,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Charlotte, NC",44.35%,Sprint,53,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Phoenix, AZ",44.35%,Sprint,53,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Kansas City, MO",44.35%,Sprint,51,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Austin, TX",44.35%,Sprint,49,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Omaha, NE",44.35%,Sprint,49,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Spring, TX",44.35%,Sprint,47,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"San Diego, CA",44.35%,Sprint,46,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Columbus, OH",44.35%,Sprint,43,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Tampa, FL",44.35%,Sprint,42,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Portland, OR",44.35%,Sprint,42,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Minneapolis, MN",44.35%,Sprint,40,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Fort Worth, TX",44.35%,Sprint,33,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Indianapolis, IN",44.35%,Sprint,31,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Philadelphia, PA",44.35%,Sprint,30,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Miami, FL",44.35%,Sprint,29,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Pittsburgh, PA",44.35%,Sprint,24,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"New Orleans, LA",44.35%,Sprint,24,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Hyattsville, MD",44.35%,Sprint,23,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Seattle, WA",44.35%,Sprint,22,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Jacksonville, FL",44.35%,Sprint,21,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"La Mirada, CA",44.35%,Sprint,21,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Saint Paul, MN",44.35%,Sprint,21,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Lincoln, NE",44.35%,Sprint,20,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Smyrna, TN",44.35%,Sprint,20,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Sacramento, CA",44.35%,Sprint,19,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"San Jose, CA",44.35%,Sprint,18,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Milwaukee, WI",44.35%,Sprint,16,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Hobbs, NM",44.35%,Sprint,16,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Clinton Township, MI",44.35%,Sprint,16,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Des Moines, IA",44.35%,Sprint,16,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Baltimore, MD",44.35%,Sprint,15,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"El Paso, TX",44.35%,Sprint,15,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"San Marcos, TX",44.35%,Sprint,15,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Raleigh, NC",44.35%,Sprint,14,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Livonia, MI",44.35%,Sprint,14,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,6.82%,37.72%,"Fort Lauderdale, FL",44.35%,Sprint,14,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Chicago, IL",1.59%,Mediacom,437,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Minneapolis, MN",1.59%,Mediacom,370,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Omaha, NE",1.59%,Mediacom,361,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Des Moines, IA",1.59%,Mediacom,212,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Atlanta, GA",1.59%,Mediacom,166,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Cedar Rapids, IA",1.59%,Mediacom,106,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Bettendorf, IA",1.59%,Mediacom,86,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Orlando, FL",1.59%,Mediacom,84,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Los Angeles, CA",1.59%,Mediacom,80,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Iowa City, IA",1.59%,Mediacom,80,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Rock Island, IL",1.59%,Mediacom,79,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Elkhorn, NE",1.59%,Mediacom,72,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Indianapolis, IN",1.59%,Mediacom,71,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Springfield, MO",1.59%,Mediacom,68,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Saint Paul, MN",1.59%,Mediacom,67,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"New Orleans, LA",1.59%,Mediacom,67,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Ankeny, IA",1.59%,Mediacom,66,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Birmingham, AL",1.59%,Mediacom,64,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"St. Louis, MO",1.59%,Mediacom,64,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Janesville, WI",1.59%,Mediacom,61,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Houston, TX",1.59%,Mediacom,61,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"West Des Moines, IA",1.59%,Mediacom,60,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Oregon, WI",1.59%,Mediacom,59,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Lincoln, NE",1.59%,Mediacom,59,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Dubuque, IA",1.59%,Mediacom,56,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Whitewater, WI",1.59%,Mediacom,54,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Baton Rouge, LA",1.59%,Mediacom,53,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Navarre, FL",1.59%,Mediacom,53,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Santa Rosa Beach, FL",1.59%,Mediacom,52,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Detroit, MI",1.59%,Mediacom,51,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Davenport, IA",1.59%,Mediacom,49,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Urbandale, IA",1.59%,Mediacom,47,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Kansas City, MO",1.59%,Mediacom,46,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Columbus, GA",1.59%,Mediacom,43,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Beloit, WI",1.59%,Mediacom,43,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Sabula, IA",1.59%,Mediacom,42,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Moline, IL",1.59%,Mediacom,42,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Milton, FL",1.59%,Mediacom,39,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Milwaukee, WI",1.59%,Mediacom,38,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Canton, GA",1.59%,Mediacom,37,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Mobile, AL",1.59%,Mediacom,34,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Council Bluffs, IA",1.59%,Mediacom,33,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Marion, IA",1.59%,Mediacom,33,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Ames, IA",1.59%,Mediacom,32,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Metairie, LA",1.59%,Mediacom,32,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Prior Lake, MN",1.59%,Mediacom,28,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Austin, TX",1.59%,Mediacom,26,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Columbia, MO",1.59%,Mediacom,25,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Waterloo, IA",1.59%,Mediacom,25,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,4.56%,71.11%,"Burlington, IA",1.59%,Mediacom,25,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Houston, TX",44.35%,Sprint,427,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"San Antonio, TX",44.35%,Sprint,251,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Chicago, IL",44.35%,Sprint,191,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Dallas, TX",44.35%,Sprint,148,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Washington, D.C., DC",44.35%,Sprint,130,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Atlanta, GA",44.35%,Sprint,96,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Los Angeles, CA",44.35%,Sprint,85,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Detroit, MI",44.35%,Sprint,80,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Orlando, FL",44.35%,Sprint,74,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Brooklyn, NY",44.35%,Sprint,68,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Nashville, TN",44.35%,Sprint,66,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"St. Louis, MO",44.35%,Sprint,65,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Denver, CO",44.35%,Sprint,64,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"New York City, NY",44.35%,Sprint,56,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Charlotte, NC",44.35%,Sprint,53,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Phoenix, AZ",44.35%,Sprint,53,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Kansas City, MO",44.35%,Sprint,51,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Austin, TX",44.35%,Sprint,49,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Omaha, NE",44.35%,Sprint,49,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Spring, TX",44.35%,Sprint,47,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"San Diego, CA",44.35%,Sprint,46,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Columbus, OH",44.35%,Sprint,43,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Tampa, FL",44.35%,Sprint,42,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Portland, OR",44.35%,Sprint,42,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Minneapolis, MN",44.35%,Sprint,40,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Fort Worth, TX",44.35%,Sprint,33,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Indianapolis, IN",44.35%,Sprint,31,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Philadelphia, PA",44.35%,Sprint,30,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Miami, FL",44.35%,Sprint,29,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Pittsburgh, PA",44.35%,Sprint,24,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"New Orleans, LA",44.35%,Sprint,24,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Hyattsville, MD",44.35%,Sprint,23,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Seattle, WA",44.35%,Sprint,22,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Jacksonville, FL",44.35%,Sprint,21,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"La Mirada, CA",44.35%,Sprint,21,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Saint Paul, MN",44.35%,Sprint,21,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Lincoln, NE",44.35%,Sprint,20,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Smyrna, TN",44.35%,Sprint,20,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Sacramento, CA",44.35%,Sprint,19,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"San Jose, CA",44.35%,Sprint,18,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Milwaukee, WI",44.35%,Sprint,16,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Hobbs, NM",44.35%,Sprint,16,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Clinton Township, MI",44.35%,Sprint,16,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Des Moines, IA",44.35%,Sprint,16,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Baltimore, MD",44.35%,Sprint,15,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"El Paso, TX",44.35%,Sprint,15,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"San Marcos, TX",44.35%,Sprint,15,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Raleigh, NC",44.35%,Sprint,14,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Livonia, MI",44.35%,Sprint,14,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:15:02,6.82%,37.72%,"Fort Lauderdale, FL",44.35%,Sprint,14,Is the service down, Problems detected ,.75%,6.91%,3.45%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Austin, TX",1.52%,Google-Fiber,13,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Kansas City, KS",1.52%,Google-Fiber,13,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Atlanta, GA",1.52%,Google-Fiber,11,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Kansas City, MO",1.52%,Google-Fiber,10,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Provo, UT",1.52%,Google-Fiber,7,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Lenexa, KS",1.52%,Google-Fiber,6,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Louisville, KY",1.52%,Google-Fiber,6,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Mountain View, CA",1.52%,Google-Fiber,5,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Lee's Summit, MO",1.52%,Google-Fiber,5,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Chicago, IL",1.52%,Google-Fiber,5,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Charlotte, NC",1.52%,Google-Fiber,4,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"St. Louis, MO",1.52%,Google-Fiber,4,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Birmingham, AL",1.52%,Google-Fiber,4,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Los Angeles, CA",1.52%,Google-Fiber,4,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Huntsville, AL",1.52%,Google-Fiber,4,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Durham, NC",1.52%,Google-Fiber,4,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Overland Park, KS",1.52%,Google-Fiber,4,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Shawnee, KS",1.52%,Google-Fiber,3,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Salt Lake City, UT",1.52%,Google-Fiber,3,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Houston, TX",1.52%,Google-Fiber,3,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"San Antonio, TX",1.52%,Google-Fiber,3,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Cary, NC",1.52%,Google-Fiber,2,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Canton, GA",1.52%,Google-Fiber,2,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Grandview, MO",1.52%,Google-Fiber,2,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Concord, NC",1.52%,Google-Fiber,2,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Dallas, TX",1.52%,Google-Fiber,2,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Denver, CO",1.52%,Google-Fiber,2,Is the service down, Problems detected ,16.67%,10.61%,10.61%
