Date collected,Location,Provider,Source,Status,Time collected,bad signal ,internet ,landline internet ,limited channels ,mobile internet ,mobile phone ,no network or reception ,no signal ,no tv ,online viewing ,phone ,total blackout ,tv 
Thu 21 Mar 2019,greenville,Cricket-Wireless,Down detector,No problems,13:13:25,,,,,15%,,,,,,65%,18%,
Thu 21 Mar 2019,garland,Cricket-Wireless,Down detector,No problems,13:13:25,,,,,15%,,,,,,65%,18%,
Thu 21 Mar 2019,tempe,Cricket-Wireless,Down detector,No problems,13:13:25,,,,,15%,,,,,,65%,18%,
Thu 21 Mar 2019,boise,Cable-ONE,Down detector,No problems,13:27:17,,100%,,,,,,,,,,,
Thu 21 Mar 2019,houston,Cable-ONE,Down detector,No problems,13:27:17,,100%,,,,,,,,,,,
Thu 21 Mar 2019,phoenix,Cable-ONE,Down detector,No problems,13:27:17,,100%,,,,,,,,,,,
Thu 21 Mar 2019,meridian,Cable-ONE,Down detector,No problems,13:27:17,,100%,,,,,,,,,,,
Thu 21 Mar 2019,idaho-falls,Cable-ONE,Down detector,No problems,13:27:17,,100%,,,,,,,,,,,
Thu 21 Mar 2019,pocatello,Cable-ONE,Down detector,No problems,13:27:17,,100%,,,,,,,,,,,
Thu 21 Mar 2019,rio-rancho,Cable-ONE,Down detector,No problems,13:27:17,,100%,,,,,,,,,,,
Thu 21 Mar 2019,sioux-city,Cable-ONE,Down detector,No problems,13:27:17,,100%,,,,,,,,,,,
Thu 21 Mar 2019,prescott,Cable-ONE,Down detector,No problems,13:27:17,,100%,,,,,,,,,,,
Thu 21 Mar 2019,dallas,Cable-ONE,Down detector,No problems,13:27:17,,100%,,,,,,,,,,,
Thu 21 Mar 2019,naples,Verizon-Wireless,Down detector,No problems,13:12:08,,,9%,,38%,51%,,,,,,,
Thu 21 Mar 2019,new-york,Verizon-Wireless,Down detector,No problems,13:12:08,,,9%,,38%,51%,,,,,,,
Thu 21 Mar 2019,philadelphia,Verizon-Wireless,Down detector,No problems,13:12:08,,,9%,,38%,51%,,,,,,,
Thu 21 Mar 2019,marco-island,Verizon-Wireless,Down detector,No problems,13:12:08,,,9%,,38%,51%,,,,,,,
Thu 21 Mar 2019,brooklyn,Verizon-Wireless,Down detector,No problems,13:12:08,,,9%,,38%,51%,,,,,,,
Thu 21 Mar 2019,charlotte,Verizon-Wireless,Down detector,No problems,13:12:08,,,9%,,38%,51%,,,,,,,
Thu 21 Mar 2019,sumter,Verizon-Wireless,Down detector,No problems,13:12:08,,,9%,,38%,51%,,,,,,,
Thu 21 Mar 2019,atlanta,Verizon-Wireless,Down detector,No problems,13:12:08,,,9%,,38%,51%,,,,,,,
Thu 21 Mar 2019,tampa,Verizon-Wireless,Down detector,No problems,13:12:08,,,9%,,38%,51%,,,,,,,
Thu 21 Mar 2019,indianapolis,Verizon-Wireless,Down detector,No problems,13:12:08,,,9%,,38%,51%,,,,,,,
Thu 21 Mar 2019,chicago,RCN,Down detector,No problems,13:27:17,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,allentown,RCN,Down detector,No problems,13:27:17,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,bethlehem,RCN,Down detector,No problems,13:27:17,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,new-york,RCN,Down detector,No problems,13:27:17,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,washington,RCN,Down detector,No problems,13:27:17,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,easton,RCN,Down detector,No problems,13:27:17,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,corona,RCN,Down detector,No problems,13:27:17,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,northampton,RCN,Down detector,No problems,13:27:17,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,whitehall,RCN,Down detector,No problems,13:27:17,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,somerville,RCN,Down detector,No problems,13:27:17,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,dallas,att,Down detector,No problems,13:13:25,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,sumter,att,Down detector,No problems,13:13:25,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,houston,att,Down detector,No problems,13:13:25,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,chicago,att,Down detector,No problems,13:13:25,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,atlanta,att,Down detector,No problems,13:13:25,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,los-angeles,att,Down detector,No problems,13:13:25,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,phoenix,att,Down detector,No problems,13:13:25,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,milwaukee,att,Down detector,No problems,13:13:25,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,orlando,att,Down detector,No problems,13:13:25,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,new-york,att,Down detector,No problems,13:13:25,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,san-francisco,MegaPath,Down detector,No problems,13:10:49,,,,,,,,,,,,,
Thu 21 Mar 2019,toledo,MegaPath,Down detector,No problems,13:10:49,,,,,,,,,,,,,
Thu 21 Mar 2019,coalville,MegaPath,Down detector,No problems,13:10:49,,,,,,,,,,,,,
Thu 21 Mar 2019,san-marcos,MegaPath,Down detector,No problems,13:10:49,,,,,,,,,,,,,
Thu 21 Mar 2019,riverside,MegaPath,Down detector,No problems,13:10:49,,,,,,,,,,,,,
Thu 21 Mar 2019,san-diego,MegaPath,Down detector,No problems,13:10:49,,,,,,,,,,,,,
Thu 21 Mar 2019,petaluma,MegaPath,Down detector,No problems,13:10:49,,,,,,,,,,,,,
Thu 21 Mar 2019,littleton,MegaPath,Down detector,No problems,13:10:49,,,,,,,,,,,,,
Thu 21 Mar 2019,urbana,MegaPath,Down detector,No problems,13:10:49,,,,,,,,,,,,,
Thu 21 Mar 2019,milwaukee,MegaPath,Down detector,No problems,13:10:49,,,,,,,,,,,,,
Thu 21 Mar 2019,dallas,charter-communications,Down detector,No problems,13:27:17,,72%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,chicago,charter-communications,Down detector,No problems,13:27:17,,72%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,los-angeles,charter-communications,Down detector,No problems,13:27:17,,72%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,houston,charter-communications,Down detector,No problems,13:27:17,,72%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,brooklyn,charter-communications,Down detector,No problems,13:27:17,,72%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,milwaukee,charter-communications,Down detector,No problems,13:27:17,,72%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,new-york,charter-communications,Down detector,No problems,13:27:17,,72%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,saint-louis,charter-communications,Down detector,No problems,13:27:17,,72%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,dayton,charter-communications,Down detector,No problems,13:27:17,,72%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,medford,charter-communications,Down detector,No problems,13:27:17,,72%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,brooklyn,optimum-cablevision,Down detector,No problems,13:28:14,,86%,,,,,,,,,,10%,
Thu 21 Mar 2019,bronx,optimum-cablevision,Down detector,No problems,13:28:14,,86%,,,,,,,,,,10%,
Thu 21 Mar 2019,new-york,optimum-cablevision,Down detector,No problems,13:28:14,,86%,,,,,,,,,,10%,
Thu 21 Mar 2019,corona,optimum-cablevision,Down detector,No problems,13:28:14,,86%,,,,,,,,,,10%,
Thu 21 Mar 2019,stamford,optimum-cablevision,Down detector,No problems,13:28:14,,86%,,,,,,,,,,10%,
Thu 21 Mar 2019,newark,optimum-cablevision,Down detector,No problems,13:28:14,,86%,,,,,,,,,,10%,
Thu 21 Mar 2019,bayonne,optimum-cablevision,Down detector,No problems,13:28:14,,86%,,,,,,,,,,10%,
Thu 21 Mar 2019,bridgeport,optimum-cablevision,Down detector,No problems,13:28:14,,86%,,,,,,,,,,10%,
Thu 21 Mar 2019,new-rochelle,optimum-cablevision,Down detector,No problems,13:28:14,,86%,,,,,,,,,,10%,
Thu 21 Mar 2019,wayne,optimum-cablevision,Down detector,No problems,13:28:14,,86%,,,,,,,,,,10%,
Thu 21 Mar 2019,dallas,Bright-House-Networks,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,chicago,Bright-House-Networks,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,los-angeles,Bright-House-Networks,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,houston,Bright-House-Networks,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,brooklyn,Bright-House-Networks,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,milwaukee,Bright-House-Networks,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,new-york,Bright-House-Networks,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,saint-louis,Bright-House-Networks,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,dayton,Bright-House-Networks,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,medford,Bright-House-Networks,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,norcross,Cricket-Wireless,Down detector,Possible problems,13:33:10,,,,,15%,,,,,,66%,18%,
Thu 21 Mar 2019,houston,Cricket-Wireless,Down detector,Possible problems,13:33:10,,,,,15%,,,,,,66%,18%,
Thu 21 Mar 2019,brooklyn,Cricket-Wireless,Down detector,Possible problems,13:33:10,,,,,15%,,,,,,66%,18%,
Thu 21 Mar 2019,phoenix,Cricket-Wireless,Down detector,Possible problems,13:33:10,,,,,15%,,,,,,66%,18%,
Thu 21 Mar 2019,dayton,Cricket-Wireless,Down detector,Possible problems,13:33:10,,,,,15%,,,,,,66%,18%,
Thu 21 Mar 2019,tampa,Cricket-Wireless,Down detector,Possible problems,13:33:10,,,,,15%,,,,,,66%,18%,
Thu 21 Mar 2019,sumter,Cricket-Wireless,Down detector,Possible problems,13:33:10,,,,,15%,,,,,,66%,18%,
Thu 21 Mar 2019,greenville,Cricket-Wireless,Down detector,Possible problems,13:33:10,,,,,15%,,,,,,66%,18%,
Thu 21 Mar 2019,garland,Cricket-Wireless,Down detector,Possible problems,13:33:10,,,,,15%,,,,,,66%,18%,
Thu 21 Mar 2019,tempe,Cricket-Wireless,Down detector,Possible problems,13:33:10,,,,,15%,,,,,,66%,18%,
Thu 21 Mar 2019,dallas,att,Down detector,No problems,13:33:10,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,sumter,att,Down detector,No problems,13:33:10,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,houston,att,Down detector,No problems,13:33:10,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,chicago,att,Down detector,No problems,13:33:10,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,atlanta,att,Down detector,No problems,13:33:10,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,los-angeles,att,Down detector,No problems,13:33:10,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,phoenix,att,Down detector,No problems,13:33:10,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,milwaukee,att,Down detector,No problems,13:33:10,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,orlando,att,Down detector,No problems,13:33:10,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,new-york,att,Down detector,No problems,13:33:10,,50%,,,,,20%,,,,29%,,
Thu 21 Mar 2019,chicago,RCN,Down detector,No problems,13:36:46,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,allentown,RCN,Down detector,No problems,13:36:46,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,bethlehem,RCN,Down detector,No problems,13:36:46,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,new-york,RCN,Down detector,No problems,13:36:46,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,washington,RCN,Down detector,No problems,13:36:46,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,easton,RCN,Down detector,No problems,13:36:46,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,corona,RCN,Down detector,No problems,13:36:46,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,northampton,RCN,Down detector,No problems,13:36:46,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,whitehall,RCN,Down detector,No problems,13:36:46,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,somerville,RCN,Down detector,No problems,13:36:46,,86%,,,,,,,,,,9%,4%
Thu 21 Mar 2019,norcross,Cricket-Wireless,Down detector,No problems,13:10:49,,,,,15%,,,,,,65%,18%,
Thu 21 Mar 2019,houston,Cricket-Wireless,Down detector,No problems,13:10:49,,,,,15%,,,,,,65%,18%,
Thu 21 Mar 2019,brooklyn,Cricket-Wireless,Down detector,No problems,13:10:49,,,,,15%,,,,,,65%,18%,
Thu 21 Mar 2019,phoenix,Cricket-Wireless,Down detector,No problems,13:10:49,,,,,15%,,,,,,65%,18%,
Thu 21 Mar 2019,dayton,Cricket-Wireless,Down detector,No problems,13:10:49,,,,,15%,,,,,,65%,18%,
Thu 21 Mar 2019,tampa,Cricket-Wireless,Down detector,No problems,13:10:49,,,,,15%,,,,,,65%,18%,
Thu 21 Mar 2019,sumter,Cricket-Wireless,Down detector,No problems,13:10:49,,,,,15%,,,,,,65%,18%,
Thu 21 Mar 2019,greenville,Cricket-Wireless,Down detector,No problems,13:10:49,,,,,15%,,,,,,65%,18%,
Thu 21 Mar 2019,garland,Cricket-Wireless,Down detector,No problems,13:10:49,,,,,15%,,,,,,65%,18%,
Thu 21 Mar 2019,tempe,Cricket-Wireless,Down detector,No problems,13:10:49,,,,,15%,,,,,,65%,18%,
Thu 21 Mar 2019,huntsville,Google-Fiber,Down detector,No problems,13:15:02,,100%,,,,,,,,,,,
Thu 21 Mar 2019,charlotte,Google-Fiber,Down detector,No problems,13:15:02,,100%,,,,,,,,,,,
Thu 21 Mar 2019,atlanta,Google-Fiber,Down detector,No problems,13:15:02,,100%,,,,,,,,,,,
Thu 21 Mar 2019,madison,Google-Fiber,Down detector,No problems,13:15:02,,100%,,,,,,,,,,,
Thu 21 Mar 2019,kansas-city,Google-Fiber,Down detector,No problems,13:15:02,,100%,,,,,,,,,,,
Thu 21 Mar 2019,orlando,Google-Fiber,Down detector,No problems,13:15:02,,100%,,,,,,,,,,,
Thu 21 Mar 2019,phenix-city,Google-Fiber,Down detector,No problems,13:15:02,,100%,,,,,,,,,,,
Thu 21 Mar 2019,saint-louis,Google-Fiber,Down detector,No problems,13:15:02,,100%,,,,,,,,,,,
Thu 21 Mar 2019,houston,Google-Fiber,Down detector,No problems,13:15:02,,100%,,,,,,,,,,,
Thu 21 Mar 2019,dayton,Google-Fiber,Down detector,No problems,13:15:02,,100%,,,,,,,,,,,
Thu 21 Mar 2019,denver,CenturyLink,Down detector,Possible problems,13:13:25,,88%,,,,,,,,,8%,2%,
Thu 21 Mar 2019,minneapolis,CenturyLink,Down detector,Possible problems,13:13:25,,88%,,,,,,,,,8%,2%,
Thu 21 Mar 2019,phoenix,CenturyLink,Down detector,Possible problems,13:13:25,,88%,,,,,,,,,8%,2%,
Thu 21 Mar 2019,seattle,CenturyLink,Down detector,Possible problems,13:13:25,,88%,,,,,,,,,8%,2%,
Thu 21 Mar 2019,portland,CenturyLink,Down detector,Possible problems,13:13:25,,88%,,,,,,,,,8%,2%,
Thu 21 Mar 2019,albuquerque,CenturyLink,Down detector,Possible problems,13:13:25,,88%,,,,,,,,,8%,2%,
Thu 21 Mar 2019,dallas,CenturyLink,Down detector,Possible problems,13:13:25,,88%,,,,,,,,,8%,2%,
Thu 21 Mar 2019,boise,CenturyLink,Down detector,Possible problems,13:13:25,,88%,,,,,,,,,8%,2%,
Thu 21 Mar 2019,des-moines,CenturyLink,Down detector,Possible problems,13:13:25,,88%,,,,,,,,,8%,2%,
Thu 21 Mar 2019,saint-paul,CenturyLink,Down detector,Possible problems,13:13:25,,88%,,,,,,,,,8%,2%,
Thu 21 Mar 2019,dallas,att,Down detector,No problems,13:27:17,,49%,,,,,21%,,,,29%,,
Thu 21 Mar 2019,sumter,att,Down detector,No problems,13:27:17,,49%,,,,,21%,,,,29%,,
Thu 21 Mar 2019,houston,att,Down detector,No problems,13:27:17,,49%,,,,,21%,,,,29%,,
Thu 21 Mar 2019,chicago,att,Down detector,No problems,13:27:17,,49%,,,,,21%,,,,29%,,
Thu 21 Mar 2019,atlanta,att,Down detector,No problems,13:27:17,,49%,,,,,21%,,,,29%,,
Thu 21 Mar 2019,los-angeles,att,Down detector,No problems,13:27:17,,49%,,,,,21%,,,,29%,,
Thu 21 Mar 2019,phoenix,att,Down detector,No problems,13:27:17,,49%,,,,,21%,,,,29%,,
Thu 21 Mar 2019,milwaukee,att,Down detector,No problems,13:27:17,,49%,,,,,21%,,,,29%,,
Thu 21 Mar 2019,orlando,att,Down detector,No problems,13:27:17,,49%,,,,,21%,,,,29%,,
Thu 21 Mar 2019,new-york,att,Down detector,No problems,13:27:17,,49%,,,,,21%,,,,29%,,
Thu 21 Mar 2019,denver,Dish-Network,Down detector,No problems,11:54:55,,,,28%,,,,,71%,,,,
Thu 21 Mar 2019,tucson,Dish-Network,Down detector,No problems,11:54:55,,,,28%,,,,,71%,,,,
Thu 21 Mar 2019,seattle,Dish-Network,Down detector,No problems,11:54:55,,,,28%,,,,,71%,,,,
Thu 21 Mar 2019,portland,Dish-Network,Down detector,No problems,11:54:55,,,,28%,,,,,71%,,,,
Thu 21 Mar 2019,albuquerque,Dish-Network,Down detector,No problems,11:54:55,,,,28%,,,,,71%,,,,
Thu 21 Mar 2019,dallas,Dish-Network,Down detector,No problems,11:54:55,,,,28%,,,,,71%,,,,
Thu 21 Mar 2019,phoenix,Dish-Network,Down detector,No problems,11:54:55,,,,28%,,,,,71%,,,,
Thu 21 Mar 2019,colorado-springs,Dish-Network,Down detector,No problems,11:54:55,,,,28%,,,,,71%,,,,
Thu 21 Mar 2019,irving,Dish-Network,Down detector,No problems,11:54:55,,,,28%,,,,,71%,,,,
Thu 21 Mar 2019,lincoln,Dish-Network,Down detector,No problems,11:54:55,,,,28%,,,,,71%,,,,
Thu 21 Mar 2019,brooklyn,optimum-cablevision,Down detector,No problems,11:54:55,,82%,,,,,,,,,,10%,6%
Thu 21 Mar 2019,bronx,optimum-cablevision,Down detector,No problems,11:54:55,,82%,,,,,,,,,,10%,6%
Thu 21 Mar 2019,new-york,optimum-cablevision,Down detector,No problems,11:54:55,,82%,,,,,,,,,,10%,6%
Thu 21 Mar 2019,corona,optimum-cablevision,Down detector,No problems,11:54:55,,82%,,,,,,,,,,10%,6%
Thu 21 Mar 2019,stamford,optimum-cablevision,Down detector,No problems,11:54:55,,82%,,,,,,,,,,10%,6%
Thu 21 Mar 2019,newark,optimum-cablevision,Down detector,No problems,11:54:55,,82%,,,,,,,,,,10%,6%
Thu 21 Mar 2019,bayonne,optimum-cablevision,Down detector,No problems,11:54:55,,82%,,,,,,,,,,10%,6%
Thu 21 Mar 2019,bridgeport,optimum-cablevision,Down detector,No problems,11:54:55,,82%,,,,,,,,,,10%,6%
Thu 21 Mar 2019,new-rochelle,optimum-cablevision,Down detector,No problems,11:54:55,,82%,,,,,,,,,,10%,6%
Thu 21 Mar 2019,wayne,optimum-cablevision,Down detector,No problems,11:54:55,,82%,,,,,,,,,,10%,6%
Thu 21 Mar 2019,los-angeles,T-Mobile,Down detector,No problems,13:27:17,,,,,50%,,,25%,,,24%,,
Thu 21 Mar 2019,houston,T-Mobile,Down detector,No problems,13:27:17,,,,,50%,,,25%,,,24%,,
Thu 21 Mar 2019,new-york,T-Mobile,Down detector,No problems,13:27:17,,,,,50%,,,25%,,,24%,,
Thu 21 Mar 2019,el-centro,T-Mobile,Down detector,No problems,13:27:17,,,,,50%,,,25%,,,24%,,
Thu 21 Mar 2019,brooklyn,T-Mobile,Down detector,No problems,13:27:17,,,,,50%,,,25%,,,24%,,
Thu 21 Mar 2019,chicago,T-Mobile,Down detector,No problems,13:27:17,,,,,50%,,,25%,,,24%,,
Thu 21 Mar 2019,pompano-beach,T-Mobile,Down detector,No problems,13:27:17,,,,,50%,,,25%,,,24%,,
Thu 21 Mar 2019,salt-lake-city,T-Mobile,Down detector,No problems,13:27:17,,,,,50%,,,25%,,,24%,,
Thu 21 Mar 2019,dallas,T-Mobile,Down detector,No problems,13:27:17,,,,,50%,,,25%,,,24%,,
Thu 21 Mar 2019,seattle,T-Mobile,Down detector,No problems,13:27:17,,,,,50%,,,25%,,,24%,,
Thu 21 Mar 2019,dallas,charter-communications,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,chicago,charter-communications,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,los-angeles,charter-communications,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,houston,charter-communications,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,brooklyn,charter-communications,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,milwaukee,charter-communications,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,new-york,charter-communications,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,saint-louis,charter-communications,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,dayton,charter-communications,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,medford,charter-communications,Down detector,No problems,13:36:46,,73%,,,,,,,,,,7%,19%
Thu 21 Mar 2019,boise,Cable-ONE,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,houston,Cable-ONE,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,phoenix,Cable-ONE,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,meridian,Cable-ONE,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,idaho-falls,Cable-ONE,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,pocatello,Cable-ONE,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,rio-rancho,Cable-ONE,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,sioux-city,Cable-ONE,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,prescott,Cable-ONE,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,dallas,Cable-ONE,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,huntsville,Google-Fiber,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,charlotte,Google-Fiber,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,atlanta,Google-Fiber,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,madison,Google-Fiber,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,kansas-city,Google-Fiber,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,orlando,Google-Fiber,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,phenix-city,Google-Fiber,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,saint-louis,Google-Fiber,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,houston,Google-Fiber,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,dayton,Google-Fiber,Down detector,No problems,13:28:14,,100%,,,,,,,,,,,
Thu 21 Mar 2019,naples,Verizon-Wireless,Down detector,No problems,13:36:46,,,9%,,37%,52%,,,,,,,
Thu 21 Mar 2019,new-york,Verizon-Wireless,Down detector,No problems,13:36:46,,,9%,,37%,52%,,,,,,,
Thu 21 Mar 2019,philadelphia,Verizon-Wireless,Down detector,No problems,13:36:46,,,9%,,37%,52%,,,,,,,
Thu 21 Mar 2019,marco-island,Verizon-Wireless,Down detector,No problems,13:36:46,,,9%,,37%,52%,,,,,,,
Thu 21 Mar 2019,brooklyn,Verizon-Wireless,Down detector,No problems,13:36:46,,,9%,,37%,52%,,,,,,,
Thu 21 Mar 2019,charlotte,Verizon-Wireless,Down detector,No problems,13:36:46,,,9%,,37%,52%,,,,,,,
Thu 21 Mar 2019,sumter,Verizon-Wireless,Down detector,No problems,13:36:46,,,9%,,37%,52%,,,,,,,
Thu 21 Mar 2019,atlanta,Verizon-Wireless,Down detector,No problems,13:36:46,,,9%,,37%,52%,,,,,,,
Thu 21 Mar 2019,tampa,Verizon-Wireless,Down detector,No problems,13:36:46,,,9%,,37%,52%,,,,,,,
Thu 21 Mar 2019,indianapolis,Verizon-Wireless,Down detector,No problems,13:36:46,,,9%,,37%,52%,,,,,,,
Thu 21 Mar 2019,denver,Dish-Network,Down detector,No problems,13:12:08,,,,37%,,,,,62%,,,,
Thu 21 Mar 2019,tucson,Dish-Network,Down detector,No problems,13:12:08,,,,37%,,,,,62%,,,,
Thu 21 Mar 2019,seattle,Dish-Network,Down detector,No problems,13:12:08,,,,37%,,,,,62%,,,,
Thu 21 Mar 2019,portland,Dish-Network,Down detector,No problems,13:12:08,,,,37%,,,,,62%,,,,
Thu 21 Mar 2019,albuquerque,Dish-Network,Down detector,No problems,13:12:08,,,,37%,,,,,62%,,,,
Thu 21 Mar 2019,dallas,Dish-Network,Down detector,No problems,13:12:08,,,,37%,,,,,62%,,,,
Thu 21 Mar 2019,phoenix,Dish-Network,Down detector,No problems,13:12:08,,,,37%,,,,,62%,,,,
Thu 21 Mar 2019,colorado-springs,Dish-Network,Down detector,No problems,13:12:08,,,,37%,,,,,62%,,,,
Thu 21 Mar 2019,irving,Dish-Network,Down detector,No problems,13:12:08,,,,37%,,,,,62%,,,,
Thu 21 Mar 2019,lincoln,Dish-Network,Down detector,No problems,13:12:08,,,,37%,,,,,62%,,,,
Thu 21 Mar 2019,naples,Verizon-Wireless,Down detector,No problems,13:27:17,,,9%,,39%,51%,,,,,,,
Thu 21 Mar 2019,new-york,Verizon-Wireless,Down detector,No problems,13:27:17,,,9%,,39%,51%,,,,,,,
Thu 21 Mar 2019,philadelphia,Verizon-Wireless,Down detector,No problems,13:27:17,,,9%,,39%,51%,,,,,,,
Thu 21 Mar 2019,marco-island,Verizon-Wireless,Down detector,No problems,13:27:17,,,9%,,39%,51%,,,,,,,
Thu 21 Mar 2019,brooklyn,Verizon-Wireless,Down detector,No problems,13:27:17,,,9%,,39%,51%,,,,,,,
Thu 21 Mar 2019,charlotte,Verizon-Wireless,Down detector,No problems,13:27:17,,,9%,,39%,51%,,,,,,,
Thu 21 Mar 2019,sumter,Verizon-Wireless,Down detector,No problems,13:27:17,,,9%,,39%,51%,,,,,,,
Thu 21 Mar 2019,atlanta,Verizon-Wireless,Down detector,No problems,13:27:17,,,9%,,39%,51%,,,,,,,
